parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[log, *, +, x_6, x_4, **3, /, x_3, x_0]",log(abs(((x_6+x_4)*((x_3/x_0))**3))),14.829986572265623,9.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\log{\left(\left|{\frac{x_{3}^{3}}{x_{0}^{3}} \left(x_{4} + x_{6}\right)}\right| \right)},heating
"[+, max, -, **3, x_6, +, 4.17, 2.76, -, log, x_4, *, x_7, x_6, +, x_6, +, -, x_6, x_0, max, x_4, x_2]","(max(((x_6)**3-(4.17+2.76)),(log(abs(x_4))-(x_7*x_6)))+(x_6+((x_6-x_0)+max(x_4,x_2))))",9.38546371459961,23.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,"- x_{0} + x_{6} + x_{6} + \max\left(x_{2}, x_{4}\right) + \max\left(x_{6}^{3} - \left(2.76 + 4.17\right), - x_{6} x_{7} + \log{\left(\left|{x_{4}}\right| \right)}\right)",heating
"[+, max, -, max, x_7, x_1, +, 4.17, 2.76, -, log, x_4, /, x_4, x_1, +, x_6, x_6]","(max((max(x_7,x_1)-(4.17+2.76)),(log(abs(x_4))-(x_4/x_1)))+(x_6+x_6))",9.727154731750488,18.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,"x_{6} + x_{6} + \max\left(\log{\left(\left|{x_{4}}\right| \right)} - \frac{x_{4}}{x_{1}}, \max\left(x_{1}, x_{7}\right) - \left(2.76 + 4.17\right)\right)",heating
"[log, log, max, x_3, -, x_3, x_1]","log(abs(log(abs(max(x_3,(x_3-x_1))))))",14.895304679870604,7.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,"\log{\left(\left|{\log{\left(\left|{\max\left(x_{3}, - x_{1} + x_{3}\right)}\right| \right)}}\right| \right)}",heating
"[+, max, -, x_0, +, 4.17, x_1, log, x_3, +, x_6, +, max, x_2, x_6, x_1]","(max((x_0-(4.17+x_1)),log(abs(x_3)))+(x_6+(max(x_2,x_6)+x_1)))",10.658565521240234,16.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,"x_{1} + x_{6} + \max\left(x_{2}, x_{6}\right) + \max\left(x_{0} - \left(x_{1} + 4.17\right), \log{\left(\left|{x_{3}}\right| \right)}\right)",heating
"[+, max, -, x_0, +, 4.17, x_1, -, log, x_3, **3, x_0, +, x_6, x_2]","(max((x_0-(4.17+x_1)),(log(abs(x_3))-(x_0)**3))+(x_6+x_2))",10.91211223602295,15.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,"x_{2} + x_{6} + \max\left(x_{0} - \left(x_{1} + 4.17\right), - x_{0}^{3} + \log{\left(\left|{x_{3}}\right| \right)}\right)",heating
[x_4],x_4,19.853561401367188,1.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{4},heating
"[-, -, -, -, x_4, x_6, x_2, /, -1.45, -, 0.71, x_4, **3, x_6]",((((x_4-x_6)-x_2)-(-1.45/(0.71-x_4)))-(x_6)**3),9.456480979919434,14.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,- x_{2} + x_{4} - x_{6}^{3} - x_{6} - - \frac{1.45}{0.71 - x_{4}},heating
"[-, -, -, -, x_1, x_6, x_2, /, -1.45, -, 0.71, x_4, **3, +, x_6, x_1]",((((x_1-x_6)-x_2)-(-1.45/(0.71-x_4)))-((x_6+x_1))**3),8.621614456176758,16.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{1} - x_{2} - x_{6} - \left(x_{1} + x_{6}\right)^{3} - - \frac{1.45}{0.71 - x_{4}},heating
"[+, log, x_4, **3, +, x_3, +, x_6, x_2]",(log(abs(x_4))+((x_3+(x_6+x_2)))**3),10.792262077331545,9.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\left(x_{2} + x_{3} + x_{6}\right)^{3} + \log{\left(\left|{x_{4}}\right| \right)},heating
"[log, x_3]",log(abs(x_3)),19.847490310668945,2.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\log{\left(\left|{x_{3}}\right| \right)},heating
"[-, *, -, -3.84, x_6, +, x_2, x_6, +, log, **3, x_4, x_6]",(((-3.84-x_6)*(x_2+x_6))-(log(abs((x_4)**3))+x_6)),10.05875015258789,13.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\left(x_{2} + x_{6}\right) \left(- x_{6} - 3.84\right) - \left(x_{6} + \log{\left(\left|{x_{4}^{3}}\right| \right)}\right),heating
"[log, /, x_3, **3, x_0]",log(abs((x_3/(x_0)**3))),16.396215438842773,5.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\log{\left(\left|{\frac{x_{3}}{x_{0}^{3}}}\right| \right)},heating
"[+, log, x_3, **3, +, x_6, x_2]",(log(abs(x_3))+((x_6+x_2))**3),14.12985897064209,7.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\left(x_{2} + x_{6}\right)^{3} + \log{\left(\left|{x_{3}}\right| \right)},heating
"[*, log, -, -, -3.84, x_6, x_2, x_4]",(log(abs(((-3.84-x_6)-x_2)))*x_4),11.526259422302246,8.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{4} \log{\left(\left|{x_{2} + x_{6} + 3.84}\right| \right)},heating
"[+, -, -, -, x_0, x_6, x_2, /, -1.45, log, -2.93, -, -, -, x_1, x_6, **3, x_7, /, -1.45, -, 0.71, x_4]",((((x_0-x_6)-x_2)-(-1.45/log(abs(-2.93))))+(((x_1-x_6)-(x_7)**3)-(-1.45/(0.71-x_4)))),8.305203437805176,23.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{0} + x_{1} - x_{2} - x_{6} - x_{6} - x_{7}^{3} - - \frac{1.45}{\log{\left(2.93 \right)}} - - \frac{1.45}{0.71 - x_{4}},heating
"[-, x_3, **3, x_6]",(x_3-(x_6)**3),17.14692497253418,4.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{3} - x_{6}^{3},heating
[x_4],x_4,19.853561401367188,1.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{4},heating
"[log, x_3]",log(abs(x_3)),19.847490310668945,2.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,\log{\left(\left|{x_{3}}\right| \right)},heating
"[+, x_4, **3, x_6]",(x_4+(x_6)**3),12.741941452026367,4.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,x_{4} + x_{6}^{3},heating
"[-, log, -, x_0, log, x_3, x_6]",(log(abs((x_0-log(abs(x_3)))))-x_6),8.453405380249023,7.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,- x_{6} + \log{\left(\left|{x_{0} - \log{\left(\left|{x_{3}}\right| \right)}}\right| \right)},heating
"[-, log, -, -, 1.18, x_2, log, x_4, x_6]",(log(abs(((1.18-x_2)-log(abs(x_4)))))-x_6),7.38008975982666,9.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,heating,40,- x_{6} + \log{\left(\left|{x_{2} + \log{\left(\left|{x_{4}}\right| \right)} - 1.18}\right| \right)},heating
